Date,Expiry_Date,Stock_Price,Strike,Option_Type,T_Years,HV_Sigma,Option_Price,Delta,Gamma,Theta,Vega,Rho
2026-01-09,2026-01-29,3207.8,2700,Put,0.054795,0.16006,0.0,-1e-06,0.0,-1.7e-05,4.5e-05,-2e-06
2026-01-09,2026-01-29,3207.8,2900,Call,0.054795,0.16006,318.201,0.997493,6.5e-05,-0.536532,0.058424,1.578949
2026-01-09,2026-01-29,3207.8,2900,Put,0.054795,0.16006,0.0906,-0.002507,6.5e-05,-0.02193,0.058424,-0.004456
2026-01-09,2026-01-29,3207.8,3100,Call,0.054795,0.16006,128.5089,0.847588,0.001961,-1.16934,1.769451,1.4194
2026-01-09,2026-01-29,3207.8,3100,Put,0.054795,0.16006,9.6874,-0.152412,0.001961,-0.619248,1.769451,-0.273205
2026-01-09,2026-01-29,3207.8,3300,Call,0.054795,0.16006,18.5541,0.260267,0.0027,-1.1205,2.436925,0.447309
2026-01-09,2026-01-29,3207.8,3300,Put,0.054795,0.16006,99.0215,-0.739733,0.0027,-0.534918,2.436925,-1.354497
2026-01-12,2026-01-29,3239.6,2100,Call,0.046575,0.16221,1145.9479,1.0,0.0,-0.372842,0.0,0.975118
2026-01-12,2026-01-29,3239.6,2100,Put,0.046575,0.16221,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-12,2026-01-29,3239.6,2300,Call,0.046575,0.16221,946.5524,1.0,0.0,-0.408351,0.0,1.067987
2026-01-12,2026-01-29,3239.6,2300,Put,0.046575,0.16221,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-12,2026-01-29,3239.6,2500,Call,0.046575,0.16221,747.157,1.0,0.0,-0.44386,0.0,1.160855
2026-01-12,2026-01-29,3239.6,2500,Put,0.046575,0.16221,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-12,2026-01-29,3239.6,2700,Call,0.046575,0.16221,547.7616,1.0,0.0,-0.479369,2e-06,1.253724
2026-01-12,2026-01-29,3239.6,2700,Put,0.046575,0.16221,0.0,-0.0,0.0,-1e-06,2e-06,-0.0
2026-01-12,2026-01-29,3239.6,2900,Call,0.046575,0.16221,348.3826,0.999457,1.7e-05,-0.520958,0.013407,1.345765
2026-01-12,2026-01-29,3239.6,2900,Put,0.046575,0.16221,0.0165,-0.000543,1.7e-05,-0.00608,0.013407,-0.000827
2026-01-12,2026-01-29,3239.6,3100,Call,0.046575,0.16221,153.5523,0.913439,0.001391,-1.025794,1.102853,1.30672
2026-01-12,2026-01-29,3239.6,3100,Put,0.046575,0.16221,4.5816,-0.086561,0.001391,-0.475408,1.102853,-0.132741
2026-01-12,2026-01-29,3239.6,3300,Call,0.046575,0.16221,24.7473,0.335892,0.003216,-1.405831,2.549735,0.495282
2026-01-12,2026-01-29,3239.6,3300,Put,0.046575,0.16221,75.1721,-0.664108,0.003216,-0.819936,2.549735,-1.037047
2026-01-13,2026-01-29,3268.0,2100,Call,0.043836,0.163523,1173.9751,1.0,0.0,-0.372909,0.0,0.917937
2026-01-13,2026-01-29,3268.0,2100,Put,0.043836,0.163523,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-13,2026-01-29,3268.0,2300,Call,0.043836,0.163523,974.5442,1.0,0.0,-0.408424,0.0,1.005359
2026-01-13,2026-01-29,3268.0,2300,Put,0.043836,0.163523,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-13,2026-01-29,3268.0,2500,Call,0.043836,0.163523,775.1132,1.0,0.0,-0.443939,0.0,1.092782
2026-01-13,2026-01-29,3268.0,2500,Put,0.043836,0.163523,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-13,2026-01-29,3268.0,2700,Call,0.043836,0.163523,575.6823,1.0,0.0,-0.479454,0.0,1.180204
2026-01-13,2026-01-29,3268.0,2700,Put,0.043836,0.163523,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-13,2026-01-29,3268.0,2900,Call,0.043836,0.163523,376.2559,0.999835,6e-06,-0.517091,0.004344,1.267388
2026-01-13,2026-01-29,3268.0,2900,Put,0.043836,0.163523,0.0046,-0.000165,6e-06,-0.002122,0.004344,-0.000239
2026-01-13,2026-01-29,3268.0,3100,Call,0.043836,0.163523,179.2055,0.949688,0.000926,-0.883176,0.709183,1.281929
2026-01-13,2026-01-29,3268.0,3100,Put,0.043836,0.163523,2.3851,-0.050312,0.000926,-0.332692,0.709183,-0.07312
2026-01-13,2026-01-29,3268.0,3300,Call,0.043836,0.163523,34.3882,0.4269,0.003506,-1.613706,2.683701,0.596486
2026-01-13,2026-01-29,3268.0,3300,Put,0.043836,0.163523,56.9988,-0.5731,0.003506,-1.027707,2.683701,-0.845986
2026-01-14,2026-01-29,3192.5,2100,Call,0.041096,0.178357,1098.1021,1.0,0.0,-0.372975,0.0,0.860714
2026-01-14,2026-01-29,3192.5,2100,Put,0.041096,0.178357,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-14,2026-01-29,3192.5,2300,Call,0.041096,0.178357,898.6357,1.0,0.0,-0.408496,0.0,0.942686
2026-01-14,2026-01-29,3192.5,2300,Put,0.041096,0.178357,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-14,2026-01-29,3192.5,2500,Call,0.041096,0.178357,699.1692,1.0,0.0,-0.444018,0.0,1.024659
2026-01-14,2026-01-29,3192.5,2500,Put,0.041096,0.178357,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-14,2026-01-29,3192.5,2700,Call,0.041096,0.178357,499.7027,0.999999,0.0,-0.47956,3.6e-05,1.10663
2026-01-14,2026-01-29,3192.5,2700,Put,0.041096,0.178357,0.0,-1e-06,0.0,-2.1e-05,3.6e-05,-2e-06
2026-01-14,2026-01-29,3192.5,2900,Call,0.041096,0.178357,300.3412,0.997017,7.9e-05,-0.548368,0.058909,1.184648
2026-01-14,2026-01-29,3192.5,2900,Put,0.041096,0.178357,0.105,-0.002983,7.9e-05,-0.033308,0.058909,-0.003957
2026-01-14,2026-01-29,3192.5,3100,Call,0.041096,0.178357,112.4499,0.817306,0.002294,-1.463699,1.714094,1.026084
2026-01-14,2026-01-29,3192.5,3100,Put,0.041096,0.178357,11.6801,-0.182694,0.002294,-0.913117,1.714094,-0.244493
2026-01-14,2026-01-29,3192.5,3300,Call,0.041096,0.178357,13.072,0.204969,0.002461,-1.207324,1.838661,0.263545
2026-01-14,2026-01-29,3192.5,3300,Put,0.041096,0.178357,111.7686,-0.795031,0.002461,-0.621221,1.838661,-1.089005
2026-01-16,2026-01-29,3206.7,2100,Call,0.035616,0.174162,1111.556,1.0,0.0,-0.373108,0.0,0.746207
2026-01-16,2026-01-29,3206.7,2100,Put,0.035616,0.174162,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-16,2026-01-29,3206.7,2300,Call,0.035616,0.174162,912.0184,1.0,0.0,-0.408642,0.0,0.817274
2026-01-16,2026-01-29,3206.7,2300,Put,0.035616,0.174162,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-16,2026-01-29,3206.7,2500,Call,0.035616,0.174162,712.4809,1.0,0.0,-0.444176,0.0,0.888341
2026-01-16,2026-01-29,3206.7,2500,Put,0.035616,0.174162,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-16,2026-01-29,3206.7,2700,Call,0.035616,0.174162,512.9434,1.0,0.0,-0.479711,2e-06,0.959408
2026-01-16,2026-01-29,3206.7,2700,Put,0.035616,0.174162,0.0,-0.0,0.0,-1e-06,2e-06,-0.0
2026-01-16,2026-01-29,3206.7,2900,Call,0.035616,0.174162,313.4299,0.999171,2.7e-05,-0.526256,0.017152,1.02952
2026-01-16,2026-01-29,3206.7,2900,Put,0.035616,0.174162,0.0241,-0.000829,2.7e-05,-0.011012,0.017152,-0.000955
2026-01-16,2026-01-29,3206.7,3100,Call,0.035616,0.174162,120.9704,0.867883,0.00203,-1.341261,1.294583,0.948123
2026-01-16,2026-01-29,3206.7,3100,Put,0.035616,0.174162,7.1021,-0.132117,0.00203,-0.790483,1.294583,-0.15342
2026-01-16,2026-01-29,3206.7,3300,Call,0.035616,0.174162,12.7884,0.216019,0.00278,-1.308828,1.773117,0.24216
2026-01-16,2026-01-29,3206.7,3300,Put,0.035616,0.174162,98.4576,-0.783981,0.00278,-0.722515,1.773117,-0.93045
2026-01-19,2026-01-29,3163.6,2100,Call,0.027397,0.17248,1067.3364,1.0,0.0,-0.373307,0.0,0.574313
2026-01-19,2026-01-29,3163.6,2100,Put,0.027397,0.17248,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-19,2026-01-29,3163.6,2300,Call,0.027397,0.17248,867.6922,1.0,0.0,-0.40886,0.0,0.62901
2026-01-19,2026-01-29,3163.6,2300,Put,0.027397,0.17248,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-19,2026-01-29,3163.6,2500,Call,0.027397,0.17248,668.0481,1.0,0.0,-0.444413,0.0,0.683706
2026-01-19,2026-01-29,3163.6,2500,Put,0.027397,0.17248,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-19,2026-01-29,3163.6,2700,Call,0.027397,0.17248,468.4039,1.0,0.0,-0.479967,0.0,0.738403
2026-01-19,2026-01-29,3163.6,2700,Put,0.027397,0.17248,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-19,2026-01-29,3163.6,2900,Call,0.027397,0.17248,268.782,0.999108,3.4e-05,-0.528703,0.015874,0.79232
2026-01-19,2026-01-29,3163.6,2900,Put,0.027397,0.17248,0.0223,-0.000892,3.4e-05,-0.013183,0.015874,-0.000779
2026-01-19,2026-01-29,3163.6,3100,Call,0.027397,0.17248,80.3586,0.784654,0.003238,-1.748492,1.531456,0.658068
2026-01-19,2026-01-29,3163.6,3100,Put,0.027397,0.17248,11.243,-0.215346,0.003238,-1.19742,1.531456,-0.189728
2026-01-19,2026-01-29,3163.6,3300,Call,0.027397,0.17248,3.2604,0.080469,0.001653,-0.719095,0.781925,0.068852
2026-01-19,2026-01-29,3163.6,3300,Put,0.027397,0.17248,133.789,-0.919531,0.001653,-0.132469,0.781925,-0.83364
2026-01-20,2026-01-29,3102.3,2100,Call,0.024658,0.180447,1005.6631,1.0,0.0,-0.373374,0.0,0.516989
2026-01-20,2026-01-29,3102.3,2100,Put,0.024658,0.180447,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-20,2026-01-29,3102.3,2300,Call,0.024658,0.180447,805.9834,1.0,0.0,-0.408933,0.0,0.566226
2026-01-20,2026-01-29,3102.3,2300,Put,0.024658,0.180447,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-20,2026-01-29,3102.3,2500,Call,0.024658,0.180447,606.3037,1.0,0.0,-0.444492,0.0,0.615463
2026-01-20,2026-01-29,3102.3,2500,Put,0.024658,0.180447,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-20,2026-01-29,3102.3,2700,Call,0.024658,0.180447,406.624,1.0,0.0,-0.48006,8e-06,0.6647
2026-01-20,2026-01-29,3102.3,2700,Put,0.024658,0.180447,0.0,-0.0,0.0,-8e-06,8e-06,-0.0
2026-01-20,2026-01-29,3102.3,2900,Call,0.024658,0.180447,207.1512,0.992868,0.000225,-0.608378,0.096506,0.70843
2026-01-20,2026-01-29,3102.3,2900,Put,0.024658,0.180447,0.2069,-0.007132,0.000225,-0.092766,0.096506,-0.005507
2026-01-20,2026-01-29,3102.3,3100,Call,0.024658,0.180447,38.7787,0.5386,0.004517,-2.229757,1.934343,0.402448
2026-01-20,2026-01-29,3102.3,3100,Put,0.024658,0.180447,31.5141,-0.4614,0.004517,-1.678586,1.934343,-0.360726
2026-01-20,2026-01-29,3102.3,3300,Call,0.024658,0.180447,0.5486,0.017449,0.00049,-0.220065,0.210005,0.013212
2026-01-20,2026-01-29,3102.3,3300,Put,0.024658,0.180447,192.9637,-0.982551,0.00049,0.366666,0.210005,-0.799198
2026-01-21,2026-01-29,3122.6,2100,Call,0.021918,0.18189,1025.5897,1.0,0.0,-0.37344,0.0,0.459623
2026-01-21,2026-01-29,3122.6,2100,Put,0.021918,0.18189,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-21,2026-01-29,3122.6,2300,Call,0.021918,0.18189,825.8744,1.0,0.0,-0.409006,0.0,0.503396
2026-01-21,2026-01-29,3122.6,2300,Put,0.021918,0.18189,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-21,2026-01-29,3122.6,2500,Call,0.021918,0.18189,626.1591,1.0,0.0,-0.444572,0.0,0.54717
2026-01-21,2026-01-29,3122.6,2500,Put,0.021918,0.18189,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-21,2026-01-29,3122.6,2700,Call,0.021918,0.18189,426.4439,1.0,0.0,-0.480138,1e-06,0.590943
2026-01-21,2026-01-29,3122.6,2700,Put,0.021918,0.18189,0.0,-0.0,0.0,-1e-06,1e-06,-0.0
2026-01-21,2026-01-29,3122.6,2900,Call,0.021918,0.18189,226.7904,0.997544,9.1e-05,-0.554463,0.035307,0.633023
2026-01-21,2026-01-29,3122.6,2900,Put,0.021918,0.18189,0.0618,-0.002456,9.1e-05,-0.03876,0.035307,-0.001694
2026-01-21,2026-01-29,3122.6,3100,Call,0.021918,0.18189,48.6296,0.631609,0.004484,-2.323996,1.742988,0.421622
2026-01-21,2026-01-29,3122.6,3100,Put,0.021918,0.18189,21.6163,-0.368391,0.004484,-1.772727,1.742988,-0.256869
2026-01-21,2026-01-29,3122.6,3300,Call,0.021918,0.18189,0.7352,0.023538,0.000661,-0.30495,0.256854,0.015949
2026-01-21,2026-01-29,3122.6,3300,Put,0.021918,0.18189,173.4371,-0.976462,0.000661,0.281885,0.256854,-0.706316
2026-01-22,2026-01-29,3150.4,2100,Call,0.019178,0.182672,1053.0162,1.0,0.0,-0.373507,0.0,0.402236
2026-01-22,2026-01-29,3150.4,2100,Put,0.019178,0.182672,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-22,2026-01-29,3150.4,2300,Call,0.019178,0.182672,853.2653,1.0,0.0,-0.409079,0.0,0.440544
2026-01-22,2026-01-29,3150.4,2300,Put,0.019178,0.182672,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-22,2026-01-29,3150.4,2500,Call,0.019178,0.182672,653.5145,1.0,0.0,-0.444651,0.0,0.478853
2026-01-22,2026-01-29,3150.4,2500,Put,0.019178,0.182672,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-22,2026-01-29,3150.4,2700,Call,0.019178,0.182672,453.7636,1.0,0.0,-0.480223,0.0,0.517161
2026-01-22,2026-01-29,3150.4,2700,Put,0.019178,0.182672,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-22,2026-01-29,3150.4,2900,Call,0.019178,0.182672,254.0217,0.999575,1.9e-05,-0.524264,0.006675,0.55521
2026-01-22,2026-01-29,3150.4,2900,Put,0.019178,0.182672,0.0089,-0.000425,1.9e-05,-0.008469,0.006675,-0.000259
2026-01-22,2026-01-29,3150.4,3100,Call,0.019178,0.182672,65.8046,0.757861,0.00392,-2.191705,1.362843,0.445267
2026-01-22,2026-01-29,3150.4,3100,Put,0.019178,0.182672,11.5426,-0.242139,0.00392,-1.640338,1.362843,-0.14851
2026-01-22,2026-01-29,3150.4,3300,Call,0.019178,0.182672,1.2094,0.038198,0.001041,-0.4937,0.362113,0.022847
2026-01-22,2026-01-29,3150.4,3300,Put,0.019178,0.182672,146.6982,-0.961802,0.001041,0.093239,0.362113,-0.609239
2026-01-23,2026-01-29,3162.5,2100,Call,0.016438,0.182356,1064.7426,1.0,0.0,-0.373573,0.0,0.344829
2026-01-23,2026-01-29,3162.5,2100,Put,0.016438,0.182356,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-23,2026-01-29,3162.5,2300,Call,0.016438,0.182356,864.9562,1.0,0.0,-0.409152,0.0,0.37767
2026-01-23,2026-01-29,3162.5,2300,Put,0.016438,0.182356,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-23,2026-01-29,3162.5,2500,Call,0.016438,0.182356,665.1697,1.0,0.0,-0.44473,0.0,0.410511
2026-01-23,2026-01-29,3162.5,2500,Put,0.016438,0.182356,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-23,2026-01-29,3162.5,2700,Call,0.016438,0.182356,465.3833,1.0,0.0,-0.480308,0.0,0.443352
2026-01-23,2026-01-29,3162.5,2700,Put,0.016438,0.182356,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-23,2026-01-29,3162.5,2900,Call,0.016438,0.182356,265.5984,0.999916,5e-06,-0.517904,0.001358,0.476149
2026-01-23,2026-01-29,3162.5,2900,Put,0.016438,0.182356,0.0015,-8.4e-05,5e-06,-0.002017,0.001358,-4.4e-05
2026-01-23,2026-01-29,3162.5,3100,Call,0.016438,0.182356,73.1657,0.81889,0.003563,-2.071243,1.068054,0.413674
2026-01-23,2026-01-29,3162.5,3100,Put,0.016438,0.182356,7.3552,-0.18111,0.003563,-1.519777,1.068054,-0.095359
2026-01-23,2026-01-29,3162.5,3300,Call,0.016438,0.182356,1.1483,0.038954,0.001141,-0.541393,0.341956,0.020062
2026-01-23,2026-01-29,3162.5,3300,Put,0.016438,0.182356,135.1242,-0.961046,0.001141,0.04565,0.341956,-0.521813
2026-01-27,2026-01-29,3158.0,2100,Call,0.005479,0.18236,1058.7478,1.0,0.0,-0.373839,0.0,0.115018
2026-01-27,2026-01-29,3158.0,2100,Put,0.005479,0.18236,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-27,2026-01-29,3158.0,2300,Call,0.005479,0.18236,858.819,1.0,0.0,-0.409443,0.0,0.125972
2026-01-27,2026-01-29,3158.0,2300,Put,0.005479,0.18236,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-27,2026-01-29,3158.0,2500,Call,0.005479,0.18236,658.8902,1.0,0.0,-0.445047,0.0,0.136926
2026-01-27,2026-01-29,3158.0,2500,Put,0.005479,0.18236,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-27,2026-01-29,3158.0,2700,Call,0.005479,0.18236,458.9614,1.0,0.0,-0.480651,0.0,0.14788
2026-01-27,2026-01-29,3158.0,2700,Put,0.005479,0.18236,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-27,2026-01-29,3158.0,2900,Call,0.005479,0.18236,259.0326,1.0,0.0,-0.516254,0.0,0.158834
2026-01-27,2026-01-29,3158.0,2900,Put,0.005479,0.18236,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-27,2026-01-29,3158.0,3100,Call,0.005479,0.18236,60.6534,0.920198,0.003481,-2.088197,0.346867,0.155896
2026-01-27,2026-01-29,3158.0,3100,Put,0.005479,0.18236,1.5495,-0.079802,0.003481,-1.536339,0.346867,-0.013893
2026-01-27,2026-01-29,3158.0,3300,Call,0.005479,0.18236,0.0072,0.000629,5.2e-05,-0.023777,0.005138,0.000108
2026-01-27,2026-01-29,3158.0,3300,Put,0.005479,0.18236,140.8321,-0.999371,5.2e-05,0.563685,0.005138,-0.180634
2026-01-28,2026-01-29,3200.1,2100,Call,0.00274,0.184712,1100.474,1.0,0.0,-0.373906,0.0,0.05753
2026-01-28,2026-01-29,3200.1,2100,Put,0.00274,0.184712,0.0,0.0,0.0,0.0,0.0,-0.0
2026-01-28,2026-01-29,3200.1,2300,Call,0.00274,0.184712,900.5096,1.0,0.0,-0.409516,0.0,0.063009
2026-01-28,2026-01-29,3200.1,2300,Put,0.00274,0.184712,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-28,2026-01-29,3200.1,2500,Call,0.00274,0.184712,700.5452,1.0,0.0,-0.445126,0.0,0.068488
2026-01-28,2026-01-29,3200.1,2500,Put,0.00274,0.184712,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-28,2026-01-29,3200.1,2700,Call,0.00274,0.184712,500.5808,1.0,0.0,-0.480736,0.0,0.073967
2026-01-28,2026-01-29,3200.1,2700,Put,0.00274,0.184712,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-28,2026-01-29,3200.1,2900,Call,0.00274,0.184712,300.6164,1.0,0.0,-0.516346,0.0,0.079446
2026-01-28,2026-01-29,3200.1,2900,Put,0.00274,0.184712,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-01-28,2026-01-29,3200.1,3100,Call,0.00274,0.184712,100.6559,0.999534,5.4e-05,-0.577459,0.00279,0.084884
2026-01-28,2026-01-29,3200.1,3100,Put,0.00274,0.184712,0.0038,-0.000466,5.4e-05,-0.025502,0.00279,-4.1e-05
2026-01-28,2026-01-29,3200.1,3300,Call,0.00274,0.184712,0.0067,0.000799,8.9e-05,-0.042854,0.004591,7e-05
2026-01-28,2026-01-29,3200.1,3300,Put,0.00274,0.184712,99.319,-0.999201,8.9e-05,0.544713,0.004591,-0.090334
2026-01-29,2026-02-26,3144.4,2100,Call,0.076712,0.191049,1054.8451,1.0,0.0,-0.372113,0.0,1.602939
2026-01-29,2026-02-26,3144.4,2100,Put,0.076712,0.191049,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-29,2026-02-26,3144.4,2300,Call,0.076712,0.191049,855.8399,1.0,0.0,-0.407552,0.0,1.7556
2026-01-29,2026-02-26,3144.4,2300,Put,0.076712,0.191049,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-29,2026-02-26,3144.4,2500,Call,0.076712,0.191049,656.8348,0.999996,0.0,-0.443047,0.000171,1.908251
2026-01-29,2026-02-26,3144.4,2500,Put,0.076712,0.191049,0.0001,-4e-06,0.0,-5.6e-05,0.000171,-1e-05
2026-01-29,2026-02-26,3144.4,2700,Call,0.076712,0.191049,457.8939,0.998651,2.7e-05,-0.490821,0.038567,2.057619
2026-01-29,2026-02-26,3144.4,2700,Put,0.076712,0.191049,0.0644,-0.001349,2.7e-05,-0.012391,0.038567,-0.003303
2026-01-29,2026-02-26,3144.4,2900,Call,0.076712,0.191049,262.3287,0.950508,0.000615,-0.789478,0.890918,2.091514
2026-01-29,2026-02-26,3144.4,2900,Put,0.076712,0.191049,3.5045,-0.049492,0.000615,-0.275608,0.890918,-0.122069
2026-01-29,2026-02-26,3144.4,3100,Call,0.076712,0.191049,99.9311,0.651526,0.002223,-1.445795,3.220666,1.494907
2026-01-29,2026-02-26,3144.4,3100,Put,0.076712,0.191049,40.1121,-0.348474,0.002223,-0.896486,3.220666,-0.871336
2026-01-29,2026-02-26,3144.4,3300,Call,0.076712,0.191049,19.7747,0.214154,0.001752,-0.982556,2.538867,0.501398
2026-01-29,2026-02-26,3144.4,3300,Put,0.076712,0.191049,158.961,-0.785846,0.001752,-0.397807,2.538867,-2.017506
2026-01-30,2026-02-26,3123.9,2100,Call,0.073973,0.190688,1033.9731,1.0,0.0,-0.372179,0.0,1.545982
2026-01-30,2026-02-26,3123.9,2100,Put,0.073973,0.190688,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-30,2026-02-26,3123.9,2300,Call,0.073973,0.190688,834.9324,1.0,0.0,-0.407624,0.0,1.693218
2026-01-30,2026-02-26,3123.9,2300,Put,0.073973,0.190688,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-01-30,2026-02-26,3123.9,2500,Call,0.073973,0.190688,635.8919,0.999995,0.0,-0.443137,0.000199,1.840443
2026-01-30,2026-02-26,3123.9,2500,Put,0.073973,0.190688,0.0002,-5e-06,0.0,-6.7e-05,0.000199,-1.2e-05
2026-01-30,2026-02-26,3123.9,2700,Call,0.073973,0.190688,436.9312,0.998308,3.4e-05,-0.493901,0.046276,1.983721
2026-01-30,2026-02-26,3123.9,2700,Put,0.073973,0.190688,0.0801,-0.001692,3.4e-05,-0.015385,0.046276,-0.00397
2026-01-30,2026-02-26,3123.9,2900,Call,0.073973,0.190688,242.1025,0.939745,0.000738,-0.838266,1.01548,1.992512
2026-01-30,2026-02-26,3123.9,2900,Put,0.073973,0.190688,4.2921,-0.060255,0.000738,-0.324305,1.01548,-0.142415
2026-01-30,2026-02-26,3123.9,3100,Call,0.073973,0.190688,85.464,0.60516,0.002376,-1.476543,3.271112,1.335209
2026-01-30,2026-02-26,3123.9,3100,Put,0.073973,0.190688,46.6942,-0.39484,0.002376,-0.927136,3.271112,-0.946954
2026-01-30,2026-02-26,3123.9,3300,Call,0.073973,0.190688,14.7931,0.173927,0.001585,-0.864502,2.181615,0.390974
2026-01-30,2026-02-26,3123.9,3300,Put,0.073973,0.190688,175.064,-0.826073,0.001585,-0.279649,2.181615,-2.038425
2026-02-01,2026-02-26,3186.9,2100,Call,0.068493,0.199761,1096.2285,1.0,0.0,-0.372311,0.0,1.431964
2026-02-01,2026-02-26,3186.9,2100,Put,0.068493,0.199761,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-01,2026-02-26,3186.9,2300,Call,0.068493,0.199761,897.1169,1.0,0.0,-0.40777,0.0,1.568341
2026-02-01,2026-02-26,3186.9,2300,Put,0.068493,0.199761,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-01,2026-02-26,3186.9,2500,Call,0.068493,0.199761,698.0054,0.999999,0.0,-0.443244,4.1e-05,1.704716
2026-02-01,2026-02-26,3186.9,2500,Put,0.068493,0.199761,0.0,-1e-06,0.0,-1.6e-05,4.1e-05,-2e-06
2026-02-01,2026-02-26,3186.9,2700,Call,0.068493,0.199761,498.9168,0.999486,1.1e-05,-0.484468,0.015212,1.839958
2026-02-01,2026-02-26,3186.9,2700,Put,0.068493,0.199761,0.0229,-0.000514,1.1e-05,-0.005782,0.015212,-0.001138
2026-02-01,2026-02-26,3186.9,2900,Call,0.068493,0.199761,301.5825,0.972303,0.000382,-0.710267,0.531038,1.915784
2026-02-01,2026-02-26,3186.9,2900,Put,0.068493,0.199761,1.8003,-0.027697,0.000382,-0.196123,0.531038,-0.061689
2026-02-01,2026-02-26,3186.9,3100,Call,0.068493,0.199761,127.6977,0.738952,0.001951,-1.479734,2.710976,1.525522
2026-02-01,2026-02-26,3186.9,3100,Put,0.068493,0.199761,27.0271,-0.261048,0.001951,-0.930131,2.710976,-0.588329
2026-02-01,2026-02-26,3186.9,3300,Call,0.068493,0.199761,29.3769,0.289186,0.002052,-1.298019,2.851221,0.611116
2026-02-01,2026-02-26,3186.9,3300,Put,0.068493,0.199761,127.8178,-0.710814,0.002052,-0.712958,2.851221,-1.639112
2026-02-02,2026-02-26,3169.6,2100,Call,0.065753,0.19116,1078.5561,1.0,0.0,-0.372378,0.0,1.374924
2026-02-02,2026-02-26,3169.6,2100,Put,0.065753,0.19116,0.0,0.0,0.0,-0.0,0.0,-0.0
2026-02-02,2026-02-26,3169.6,2300,Call,0.065753,0.19116,879.4091,1.0,0.0,-0.407842,0.0,1.505869
2026-02-02,2026-02-26,3169.6,2300,Put,0.065753,0.19116,0.0,-0.0,0.0,-0.0,0.0,-0.0
2026-02-02,2026-02-26,3169.6,2500,Call,0.065753,0.19116,680.2621,1.0,0.0,-0.443313,1.5e-05,1.636814
2026-02-02,2026-02-26,3169.6,2500,Put,0.065753,0.19116,0.0,-0.0,0.0,-6e-06,1.5e-05,-1e-06
2026-02-02,2026-02-26,3169.6,2700,Call,0.065753,0.19116,481.1296,0.999642,8e-06,-0.482791,0.010608,1.767003
2026-02-02,2026-02-26,3169.6,2700,Put,0.065753,0.19116,0.0146,-0.000358,8e-06,-0.00402,0.010608,-0.000757
2026-02-02,2026-02-26,3169.6,2900,Call,0.065753,0.19116,283.6039,0.972899,0.000402,-0.701035,0.50819,1.841147
2026-02-02,2026-02-26,3169.6,2900,Put,0.065753,0.19116,1.6359,-0.027101,0.000402,-0.186799,0.50819,-0.057558
2026-02-02,2026-02-26,3169.6,3100,Call,0.065753,0.19116,111.2871,0.713849,0.002189,-1.484131,2.764624,1.414562
