underlying_symbol,spot_price,strike_price,expiry_date_str,option_type,ltp,bid,ask,volume,open_interest,iv,delta,gamma,theta,vega,collected_at,expiry_date,evaluation_date,time_to_maturity,risk_free_rate,dividend_yield,mid_price
TCS,2095.9,1880.0,25-08-2026,PUT,42.0,20.1,40.0,0,14,0.3714,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,30.05
TCS,2095.9,1920.0,25-08-2026,PUT,45.0,43.05,46.0,24,37,0.3753,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,44.525
TCS,2095.9,1960.0,25-08-2026,CALL,0.0,132.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,66.2
TCS,2095.9,1960.0,25-08-2026,PUT,58.55,20.0,0.0,0,4,0.3446,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,10.0
TCS,2095.9,2000.0,25-08-2026,CALL,141.0,141.05,146.7,44,106,0.16140000000000002,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,143.875
TCS,2095.9,2000.0,25-08-2026,PUT,74.05,71.45,74.65,151,271,0.3881,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,73.05000000000001
TCS,2095.9,2040.0,25-08-2026,PUT,0.0,43.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,21.5
TCS,2095.9,2080.0,25-08-2026,CALL,0.0,73.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,36.5
TCS,2095.9,2080.0,25-08-2026,PUT,89.55,0.0,0.0,3,25,0.3347,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.0
TCS,2095.9,2120.0,25-08-2026,CALL,80.0,0.0,0.0,0,1,0.2691,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.0
TCS,2095.9,2160.0,25-08-2026,CALL,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.0
TCS,2095.9,2160.0,25-08-2026,PUT,81.5,72.5,0.0,0,6,0.3194,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,36.25
TCS,2095.9,2200.0,25-08-2026,CALL,60.0,59.75,62.15,142,441,0.2587,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,60.95
TCS,2095.9,2200.0,25-08-2026,PUT,192.5,186.25,192.95,28,220,0.4508,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,189.6
TCS,2095.9,2240.0,25-08-2026,CALL,161.0,0.0,0.0,0,1,0.3146,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.0
TCS,2095.9,2240.0,25-08-2026,PUT,101.0,0.0,0.0,0,1,0.3019,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.0
TCS,2095.9,2280.0,25-08-2026,CALL,0.0,22.6,119.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,70.8
TCS,2095.9,2320.0,25-08-2026,CALL,33.0,30.0,0.0,14,17,0.2789,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,15.0
TCS,2095.9,2400.0,25-08-2026,CALL,21.0,20.45,22.6,78,365,0.28600000000000003,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,21.525
TCS,2095.9,2400.0,25-08-2026,PUT,333.0,165.0,0.0,0,1,0.5416,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,82.5
TCS,2095.9,2440.0,25-08-2026,CALL,0.0,5.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,2.65
TCS,2095.9,2480.0,25-08-2026,CALL,60.0,7.1,0.0,0,2,0.2965,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,3.55
TCS,2095.9,2520.0,25-08-2026,CALL,0.0,3.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,1.6
TCS,2095.9,2560.0,25-08-2026,CALL,9.25,9.25,11.1,11,38,0.3072,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,10.175
TCS,2095.9,2560.0,25-08-2026,PUT,0.0,280.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,140.05
TCS,2095.9,2600.0,25-08-2026,CALL,0.0,2.3,20.85,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,11.575000000000001
TCS,2095.9,2640.0,25-08-2026,CALL,0.0,1.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.6
TCS,2095.9,2680.0,25-08-2026,CALL,0.0,1.3,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,0.65
TCS,2095.9,2720.0,25-08-2026,CALL,20.2,1.6,14.9,0,2,0.1802,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,8.25
TCS,2095.9,2720.0,25-08-2026,PUT,0.0,420.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,210.05
TCS,2095.9,2800.0,25-08-2026,CALL,7.0,1.75,6.0,0,8,0.3666,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,3.875
TCS,2095.9,2800.0,25-08-2026,PUT,0.0,520.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,260.05
TCS,2095.9,2880.0,25-08-2026,CALL,0.0,0.7,9.0,0,0,0.0,0.0,0.0,0.0,0.0,2026-06-25T22:13:49,2026-08-25,2026-06-25 22:13:50.005036,0.1643835616438356,0.07,0.02,4.85
